5659	等級	字行	詞性	韓文	中文	拼寫	字源	韓文片語	中文解釋	2	大	中	小	小小	順序	大中分類	大中小分類	日文	選項2	選項3	選項4
	中級	ㄱ	副詞	그리	那裡	V		[그리] 보내다	寄到「那裡」		基本	地方				基本_地方	基本_地方_		簡直	只是	就在此刻
	中級	ㄱ	動詞	기울다	傾斜	V		액자가 [기울다]	椅子「傾斜」		基本	地方				基本_地方	基本_地方_		側（身）	長	剝
	中級	ㄴ	副詞	나란히	並排	V		[나란히] 걷다	「並肩」而行		基本	地方				基本_地方	基本_地方_		每時每刻	太	廣泛地
	中級	ㄴ	名詞	내부	裡面	V		[내부] 수리	「內部」修理		基本	地方				基本_地方	基本_地方_		內外	後年	冷凍
	中級	ㄷ	名詞	뒤편	背面	V		[뒤편]에 놓다	放在「後面」		基本	地方				基本_地方	基本_地方_		後街	背部	後門
	中級	ㄷ	名詞	땅속	地下	V		[땅속]에 묻다	埋在「地下」		基本	地方				基本_地方	基本_地方_		花生	污垢	一群
	中級	ㅁ	副詞	마주	面對	V		[마주] 서다	「面對」站著		基本	地方				基本_地方	基本_地方_		好像	正好	終於
	中級	ㅁ	名詞	면담	面談	V		[면담]을 요청하다	邀請「面談」		基本	地方				基本_地方	基本_地方_		刮鬍子	面積	面試
	中級	ㅁ	名詞	명단	面談	V		합격자 [명단]	合格者「面談」		基本	地方				基本_地方	基本_地方_		命令	榮譽	名片
	中級	ㅂ	名詞	반대쪽	對面	V		[반대쪽] 으로 향하다	去「對面」		基本	地方				基本_地方	基本_地方_		半語	另一方面	反對
	中級	ㅂ	名詞	반면	另一方面	V		[반면]에	另一方面		基本	地方				基本_地方	基本_地方_		反對	重複	反省
	中級	ㅅ	名詞	사위	四周	V	四圍	[사위]를 보다	查看「四周」		基本	地方				基本_地方	基本_地方_	婿 	網路	網站	獅子
	中級	ㅅ	名詞	실내	裡面	V		[실내]로 들어가다	進去「裡面」		基本	地方				基本_地方	基本_地方_		技能	實例	失望
	中級	ㅇ	名詞	아래층	樓下	V		[아래층]으로 내려가다	下「樓下」		基本	地方				基本_地方	基本_地方_		晚輩	樓上	遺憾
	中級	ㅇ	名詞	안팎	內外	V		나라 [안팎]	國「內外」		基本	地方				基本_地方	基本_地方_		蛋	過敏	癌症
	中級	ㅇ	名詞	앞길	前面的路	V		[앞길]을 건너다	過「馬路」		基本	地方				基本_地方	基本_地方_		未來	前後	瀏海
	中級	ㅇ	名詞	앞집	前邊人家	V		[앞집]에 살다	住在「前邊人家」		基本	地方				基本_地方	基本_地方_		操心	嬰兒	寵物
	中級	ㅇ	名詞	영역	區域	V		활동 [영역]	活動「區域」		基本	地方				基本_地方	基本_地方_		英雄	永遠	影響
	中級	ㅇ	名詞/依存名詞	외	之外	V		그 [외]	這個「之外」		基本	地方				基本_地方	基本_地方_		-星期	點	每週
	中級	ㅇ	名詞	우측	正確的	V		[우측] 방향	「右側」方向		基本	地方				基本_地方	基本_地方_		錯誤	郵件	郵箱
	中級	ㅇ	名詞	위아래	上下	V		[위아래]로 정렬하다	「上下」排列		基本	地方				基本_地方	基本_地方_		委員會	樓上	危險性
	中級	ㅇ	名詞	이곳저곳	到處	V		[이곳저곳]에 다니다	「到處」去		基本	地方				基本_地方	基本_地方_		內	理念	這個月
	中級	ㅇ	副詞	이만	這	V		[이만] 줄이다	剪到「這」		基本	地方				基本_地方	基本_地方_		接著	不一會	現在
	中級	ㅈ	副詞	저리	那裡	V		[저리] 가라	去「那裡」		基本	地方				基本_地方	基本_地方_	低金利 	自行	適度	至少
	中級	ㅈ	名詞	좌측	左邊	V		[좌측]에 배치되다	安排在「左側」		基本	地方				基本_地方	基本_地方_		左轉	犯罪	皺紋
	中級	ㅈ	名詞	좌회전	左轉	V		[좌회전]을 하다	左轉		基本	地方				基本_地方	基本_地方_		犯罪	皺紋	拳頭
	中級	ㅈ	名詞	직진	直的	V	直進	[직진] 으로 가다	「直」行		基本	地方				基本_地方	基本_地方_		之後	診斷	診斷書
	中級	ㅋ	名詞	칸	間	V		[칸]을 나누다	分「間」		基本	地方				基本_地方	基本_地方_		活動	切	窗簾
	中級	ㅋ	名詞	코너	角落	V		[코너]를 돌다	放在「角落」		基本	地方				基本_地方	基本_地方_		喜劇	課程	外套
	中級	ㅎ	名詞	하	下	V		상[하]	上「下」		基本	地方				基本_地方	基本_地方_		上帝	住宿	白色的
	中級	ㅎ	名詞	화면	畫面	V		작품의 [화면]	產品的「畫面」		基本	地方				基本_地方	基本_地方_		花盆	妝	梳妝台
	中級	ㄷ	依存名詞	데	地方	V		갈 [데]	要去的「地方」		基本	地方				基本_地方	基本_地方_		帶	熱	燙
	中級	ㅇ	副詞	이대로	像這樣	V		[이대로] 두다	「像這樣」放著		基本	地方				基本_地方	基本_地方_		一會兒後	所謂的	狼
	中級	ㅇ	副詞	이리	這裡	V		[이리] 오다	來「這裡」		基本	地方				基本_地方	基本_地方_	こちらへ 	來回	這	接著
	中級	ㅇ	副詞/名詞	이만큼	這麼多	V		[이만큼] 달라지다	「這樣的」變化		基本	地方				基本_地方	基本_地方_		錯誤	等一下	暫時
	中級	ㅇ	冠形詞	요	這	V		[요] 녀석	「這」小鬼		基本	地方				基本_地方	基本_地方_	敷布団 	什麼	這個或那個	那樣
	中級	ㄱ	名詞	강물	江水	V		[강물]이 흐르다	「江水」在流		自然	地理				自然_地理	自然_地理_	川の水 	講師	降水量	要求
	中級	ㄱ	名詞	계곡	溪谷	V		[계곡]에 가다	去「溪谷」		自然	地理				自然_地理	自然_地理_	渓谷 	契機	計算機	結帳櫃枱
	中級	ㄱ	名詞	굴	洞穴	V		[굴]을 파다	挖「洞穴」		自然	地理				自然_地理	自然_地理_	洞窟、穴 	跟	權力	權利
	中級	ㄴ	名詞	나뭇잎	葉子	V		[나뭇잎]을 따다	摘「葉子」		自然	地理				自然_地理	自然_地理_	木の葉 	蝴蝶	刀	落葉
	中級	ㄷ	名詞	달빛	月光	V		[달빛]이 비치다	「月光」照耀		自然	地理				自然_地理	自然_地理_	月の光、月光 	達成	牆	다음 的略語
	中級	ㄷ	名詞	댐	水庫	V		[댐]을 건설하다	營建「水庫」		自然	地理				自然_地理	自然_地理_		暑	美德	恩惠
	中級	ㄷ	名詞	돌멩이	小石頭	V		[돌멩이]를 던지다	丟「小石頭」		自然	地理				自然_地理	自然_地理_		東	區	圓圈
	中級	ㄷ	名詞	뒷산	後山	V		[뒷산]에 오르다	登「後山」		自然	地理				自然_地理	自然_地理_	裏山 	吹髮	駕駛	吹風機
	中級	ㅁ	名詞	물가	水邊	V		[물가]에 앉다	坐在「水邊」		自然	地理				自然_地理	自然_地理_	物価 	物價	顏料	海浪
	中級	ㅁ	名詞	물결	海浪	V		[물결]이 잔잔하다	「浪」靜		自然	地理				自然_地理	自然_地理_	波 	水氣	水聲	水中
	中級	ㅁ	名詞	물속	水中	V		[물속]에서 헤엄치다	在「水中」游泳		自然	地理				自然_地理	自然_地理_		藥水	提問	物質
	中級	ㅂ	名詞	바닷물	海水	V		[바닷물]이 출렁이다	「海水」蕩漾		自然	地理				自然_地理	自然_地理_		圍棋	希望	傻子
	中級	ㅂ	名詞	보름달	滿月	V		[보름달]이 뜨다	「滿月」升起		自然	地理				自然_地理	自然_地理_	旧暦の１５日 	大麥	麥茶	寶藏
	中級	ㅂ	名詞	분수	噴泉	V		[분수]를 내뿜다	噴出「噴泉」		自然	地理				自然_地理	自然_地理_	分数 	噴泉	丟失	遺失物
	中級	ㅅ	名詞	사막	沙漠	V		[사막] 지역	沙漠		自然	地理				自然_地理	自然_地理_	砂漠 	死的	事務	事務所
	中級	ㅅ	名詞	산길	山路	V		[산길]을 오르다	登「山路」上去		自然	地理				自然_地理	自然_地理_	山道 	山頂	森林火災	在群山中
	中級	ㅅ	名詞	산꼭대기	山頂	V		[산꼭대기]에 오르다	到「山頂」		自然	地理				自然_地理	自然_地理_		森林火災	在群山中	產業
	中級	ㅅ	名詞	산속	在群山中	V		[산속]을 헤매다	「在山中」徘徊		自然	地理				自然_地理	自然_地理_	山中 	產業	成家	謀殺
	中級	ㅅ	名詞	상류	上游	V		[상류]에서 떠내려오다	從「上游」下來		自然	地理				自然_地理	自然_地理_		上半年	上司	想像
	中級	ㅅ	名詞	수돗물	自來水	V		[수돗물]을 마시다	喝「自來水」		自然	地理				自然_地理	自然_地理_		數量	托人修理	付修理費
	中級	ㅅ	名詞	숲	樹林	V		[숲]이 우거지다	「樹林」茂盛		自然	地理				自然_地理	自然_地理_	森 	超市	師父	開關
	中級	ㅇ	名詞	앞바다	近海	V		[앞바다]로 나가다	出「海」		自然	地理				自然_地理	自然_地理_	沖 	前邊人家	操心	嬰兒
	中級	ㅇ	名詞	야외	戶外	V		[야외]로 나가다	出去「戶外」		自然	地理				自然_地理	自然_地理_		簡圖	弱點	藥物
	中級	ㅇ	名詞	언덕	坡道	V		[언덕]을 오르다	爬「坡道」		自然	地理				自然_地理	自然_地理_	丘 	舆论	污漬	有些
	中級	ㅇ	名詞	연못	池塘	V		[연못]에 빠지다	掉入「池塘」		自然	地理				自然_地理	自然_地理_	池 	薪水	演講	連續
	中級	ㅇ	名詞	온천	溫泉	V		[온천]에 가다	去「溫泉」		自然	地理				自然_地理	自然_地理_	温泉 	今年三月	這個夏天	衣裝
	中級	ㅇ	名詞	우물	水井	V		[우물]을 파다	挖「井」		自然	地理				自然_地理	自然_地理_	井戸 	優先	優秀	優勝
	中級	ㅇ	名詞	육지	陸地	V		[육지]에서 살다	在「陸地」生活		自然	地理				自然_地理	自然_地理_	陸地 	身體	銀	恩
	中級	ㅇ	名詞	일출	日出	V		[일출]을 보다	看「日出」		自然	地理				自然_地理	自然_地理_	日の出 	一致	一行人	一次性的
	中級	ㅈ	名詞	잔디밭	草地	V		[잔디밭]에 앉다	坐在「草地」		自然	地理				自然_地理	自然_地理_		嘮叨	餘額	睡衣
	中級	ㅈ	名詞	제도	制度	V	制度	결혼 [제도]	結婚「制度」		自然	地理				自然_地理	自然_地理_	諸島 	準時	祭祀	提議
	中級	ㅍ	名詞	파도	海浪	V		[파도]가 부서지다	「海浪」飛濺		自然	地理				自然_地理	自然_地理_	波 	藍	燙髮	文件
	中級	ㅍ	名詞	폭포	瀑布	V		[폭포]를 구경하다	觀賞「瀑布」		自然	地理				自然_地理	自然_地理_	滝 	圖表	表面	標記
	中級	ㅎ	名詞	해변	海灘	V		[해변]을 거닐다	在「海灘」漫步		自然	地理				自然_地理	自然_地理_	海辺 	海鮮	解釋	講解
	中級	ㅎ	名詞	해수욕장	海水浴場	V		[해수욕장]을 개장하다	「海水浴場」開張		自然	地理				自然_地理	自然_地理_	海水浴場 	海岸	核心	手提包
	中級	ㅎ	名詞	해안	海岸	V		[해안] 지방	「海岸」地方		自然	地理				自然_地理	自然_地理_	海岸 	核心	手提包	太陽
	中級	ㄱ	名詞	개구리	青蛙	V		[개구리]를 잡다	捉「青蛙」		自然	動物				自然_動物	自然_動物_	カエル 	迎春花	概念	螞蟻
	中級	ㄱ	名詞	개미	螞蟻	V		[개미]:곤충	螞蟻		自然	動物				自然_動物	自然_動物_	個人投資家の俗語 	開發	開放	個別
	中級	ㄱ	名詞	거미	蜘蛛	V		[거미]:곤충	蜘蛛		自然	動物				自然_動物	自然_動物_	蜘蛛 	龜	找回的零錢	乞丐
	中級	ㄱ	名詞	거북이	龜	V		[거북이]:동물	龜		自然	動物				自然_動物	自然_動物_	亀 	找回的零錢	乞丐	假
	中級	ㄱ	名詞	고래	鯨魚	V		[고래]가 헤엄치다	「鯨魚」在游泳		自然	動物				自然_動物	自然_動物_	クジラ 	考慮	橡膠	表白
	中級	ㄱ	名詞	곰	熊	V		[곰]:동물	熊		自然	動物				自然_動物	自然_動物_	熊 	各地	零	空間
	中級	ㄱ	名詞	꼬리	尾巴	V		[꼬리]를 흔들다	「搖」尾巴		自然	動物				自然_動物	自然_動物_	しっぽ 	巔峰	插花	花紋
	中級	ㄴ	名詞	나비	蝴蝶	V		[나비]:곤충	蝴蝶		自然	動物				自然_動物	自然_動物_	チョウ 	刀	落葉	壁爐
	中級	ㄴ	名詞	날개	翅膀	V		[날개]를 펴다	展開「翅膀」		自然	動物				自然_動物	自然_動物_	翼 	男	南	兄弟姐妹
	中級	ㄷ	名詞	독	毒	V		[독]이 퍼지다	「毒性」擴散		自然	動物				自然_動物	自然_動物_		流感	獨立	獨身者
	中級	ㄷ	名詞	둥지	巢	V		[둥지]를 틀다	築「巢」		自然	動物				自然_動物	自然_動物_	巣 	背面	後街	背部
	中級	ㅁ	名詞	매	棍子	V		[매]를 맞다	挨「棍子」		自然	動物				自然_動物	自然_動物_	はやぶさ 	吸引力	辣味	辣湯
	中級	ㅁ	名詞	먹이	飼料	V		[먹이]를 주다	餵「飼料」		自然	動物				自然_動物	自然_動物_	餌 	灰塵	暈	淤青
	中級	ㅁ	副詞	멍멍	汪汪	V		[멍멍]  짖다	「汪汪」叫		自然	動物				自然_動物	自然_動物_		好不容易	悄悄地	相當
	中級	ㅁ	名詞	무리	一群	V		[무리]가 되다	成「群」		自然	動物				自然_動物	自然_動物_	群れ 	忽視	貿易	跳舞
	中級	ㅁ	動詞	물리다	被咬	V		개에 [물리다]	被狗咬		自然	動物				自然_動物	自然_動物_	刺される 	結成塊	延到	瘋
	中級	ㅂ	名詞	벌	蜜蜂	V		[벌]에 쏘이다	被「蜜蜂」蜇		自然	動物				自然_動物	自然_動物_	衣服・食器などの揃い 	懲罰	罰金	蟲子
	中級	ㅂ	名詞	벌레	蟲子	V		[벌레]를 잡다	抓住「蟲子」		自然	動物				自然_動物	自然_動物_	虫 	範圍	犯人	犯罪
	中級	ㅅ	名詞	사자	獅子	V		[사자]:동물	獅子		自然	動物				自然_動物	自然_動物_	死者 	字典	事前	情況
	中級	ㅅ	名詞	새끼	小子	V		[새끼]를 낳다	生「小貓」		自然	動物				自然_動物	自然_動物_	動物の子 	後媽	蝦	新房子
	中級	ㅅ	名詞	생기	活力	V		[생기]가 넘치다	充滿「生機」		自然	動物				自然_動物	自然_動物_		長相	出生日期	省略
	中級	ㅅ	名詞	송아지	小牛	V		[송아지]를 키우다	養「小牛」		自然	動物				自然_動物	自然_動物_		松茸	鐵銹	牛肉
	中級	ㅇ	名詞	알	蛋	V		[알]에서 깨다	從「蛋」中孵化		自然	動物				自然_動物	自然_動物_	～錠 	過敏	癌症	記憶
	中級	ㅇ	名詞	애완동물	寵物	V		[애완동물]을 기르다	養「寵物」		自然	動物				自然_動物	自然_動物_	愛玩動物、ペット 	感情	配飾	數量
	中級	ㅇ	副詞	야옹	喵	V		고양이가  [야옹] 울다	貓「喵喵」哭		自然	動物				自然_動物	自然_動物_		遲早	突然	還是
	中級	ㅇ	名詞	양	羊	V		[양]:동물	羊		自然	動物				自然_動物	自然_動物_	羊 	很久	全	各種
	中級	ㅇ	名詞	오리	鴨	V		[오리]:동물	鴨		自然	動物				自然_動物	自然_動物_	鴨 	污染	烏賊	摩托車
	中級	ㅇ	名詞	용	龍	V		[용]:동물	龍		自然	動物				自然_動物	自然_動物_	龍 	要辦的事	勇氣	用途
	中級	ㅇ	名詞	원숭이	猴	V		[원숭이]를 키우다	養「猴」		自然	動物				自然_動物	自然_動物_	猿 	原因	原則	月：星期一
	中級	ㅈ	名詞	잠자리	蜻蜓	V		[잠자리]를 잡다	捉「蜻蜓」		自然	動物				自然_動物	自然_動物_	寝床 	結婚	部長	長期間
	中級	ㅈ	名詞	쥐	老鼠	V		[쥐]:동물	老鼠		自然	動物				自然_動物	自然_動物_	ネズミ 	立即的	立即地	喜悅
	中級	ㅈ	名詞	짐승	獸	V		[짐승]을 잡다	抓住「野獸」		自然	動物				自然_動物	自然_動物_	獣 	猜測	團體	租
	中級	ㅈ	動詞	짖다	吠	V		강아지가 [짖다]	小狗「吠」		自然	動物				自然_動物	自然_動物_		拄	編織	擠
	中級	ㄷ	動詞	들려주다	給人聽	V		음악을 [들려주다]	「給人聽」音樂		人	動作	耳鼻			人_動作	人_動作_耳鼻		得	被抬起	介入
	中級	ㅁ	動詞	맡다	聞到	V		냄새를 [맡다]	「聞到」味道		人	動作	耳鼻			人_動作	人_動作_耳鼻		聞到	吊在	吊
	中級	ㄱ	動詞	깨물다	咬住	V		사탕을 [깨물다]	「咬住」糖果		人	動作	口			人_動作	人_動作_口		清醒	醒	碎了
	中級	ㄷ	動詞	다물다	閉	V		입을 [다물다]	「閉」嘴		人	動作	口			人_動作	人_動作_口		剁碎	競爭	關閉
	中級	ㅁ	動詞	묻다	沾	V		때가 [묻다]	「沾」灰塵		人	動作	口			人_動作	人_動作_口	聞く 	問一下	滑	相信
	中級	ㅁ	動詞	묻다	埋	V		시체를 [묻다]	「埋」屍體		人	動作	口			人_動作	人_動作_口	聞く 	問一下	滑	相信
	中級	ㅁ	動詞	물다	咬	V		개가 [물다]	狗「咬」		人	動作	口			人_動作	人_動作_口		染色	退後	問
	中級	ㅁ	名詞	물음	提問	V		[물음]에 답하다	回答「提問」		人	動作	口			人_動作	人_動作_口		物質	音樂劇	美國人
	中級	ㅂ	動詞	뱉다	吐	V		침을 [뱉다]	唾棄		人	動作	口			人_動作	人_動作_口		支撐	輪流	拉開
	中級	ㅂ	動詞	빨다	吸	V		빨대로 [빨다]	用吸管「吸」		人	動作	口			人_動作	人_動作_口		快	拔	送回
	中級	ㅅ	動詞	소리치다	吆喝	V		크게 [소리치다]	大聲「吆喝」		人	動作	口			人_動作	人_動作_口		傳聞	受騙	欺騙
	中級	ㅅ	名詞	수다	嘮叨	V		[수다]를 떨다	嘮叨		人	動作	口			人_動作	人_動作_口		手段	水管	首都
	中級	ㅅ	動詞	쉬다	啞	V		목이 [쉬다]	嗓子「啞」		人	動作	口			人_動作	人_動作_口	酸っぱくなる、すえる 	喘息	悲傷	安排
	中級	ㅇ	動詞	여쭈다	請教	V		선생님께 [여쭈다]	「請教」老師		人	動作	口			人_動作	人_動作_口	尋ねる 	編	打開	窺看
	中級	ㅇ	動詞	외치다	喊出來	V		큰 소리로 [외치다]	大聲「喊出來」		人	動作	口			人_動作	人_動作_口		強辯	響	弄哭
	中級	ㅈ	動詞	중얼거리다	嘟嘟囔囔 ，喃喃自语	V		혼자 [중얼거리다]	自語自語		人	動作	口			人_動作	人_動作_口		握	攜帶	日落
